# Percussion experiment track

P	0	0	1	35
P	0	1	1	41
P	0	2	1	50
P	0	3	1	44
P	0	4	1	51
P	0	5	1	49
P	0	6	1	69
P	0	7	1	82

P	1	0	1	35
P	1	1	1	44
P	1	2	1	35
P	1	3	1	44
P	1	4	1	35
P	1	5	1	44
P	1	6	1	35
P	1	7	1	44

P	2	0	1	35
P	2	1	1	44
P	2	2	1	41
P	2	3	1	51
P	2	4	1	35
P	2	5	1	44
P	2	6	1	41
P	2	7	1	44

P	3	0	1	69
P	3	1	1	82
P	3	2	1	69
P	3	3	1	82
P	3	4	1	69
P	3	5	1	82
P	3	6	1	69
P	3	7	1	49


